,breed,tweet_id,timestamp,source,text,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count,rating
459,Cardigan,783347506784731136,1475613974,iPhone,RT @dog_rates: This is Kenny. He just wants to be included in the happenings.  ,Kenny,0,0,0,0,0,6404,1.1
460,Cardigan,783334639985389568,1475610906,iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho.  someone assist Dave ,Dave,0,0,0,0,32220,13338,1.2
461,Chesapeake_Bay_retriever,783085703974514689,1475551555,iPhone,This is Earl. He can't catch. Did his best tho.  would repair confidence with extra pats ,Earl,0,0,0,0,8974,2516,1.1
462,golden_retriever,782747134529531904,1475470834,iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen.  would smile back ,Deacon,1,0,0,0,8213,1576,1.1
463,Irish_setter,782722598790725632,1475464984,iPhone,"This is Penny. She fought a bee and the bee won.  you're fine Penny, everything's fine ",Penny,0,0,0,0,19005,6119,1.0
464,malamute,782598640137187329,1475435430,iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit.  ,Timmy,0,0,0,0,8587,2145,1.1
465,briard,782305867769217024,1475365628,iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world.  have fun with taxes ,Sampson,1,0,0,0,18369,6337,1.2
466,golden_retriever,782021823840026624,1475297906,iPhone,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho.  ,Harper,0,0,0,0,0,7113,1.2
467,Pembroke,781661882474196992,1475212090,iPhone,Who keeps sending in pictures without dogs in them? This needs to stop.  for the mediocre road ,0,0,0,0,0,11487,3082,0.5
468,Mexican_hairless,781251288990355457,1475114196,iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af.  would still pet so well ,Oakley,0,0,0,0,9309,2393,1.1
469,Shetland_sheepdog,781163403222056960,1475093243,iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster.  would pet with caution ",0,0,0,0,0,10744,3099,1.0
470,Chesapeake_Bay_retriever,780858289093574656,1475020498,iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation.  would pet ears first ",Dash,0,0,0,0,7918,2269,1.0
471,Siberian_husky,780800785462489090,1475006788,iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning.  would def still pet ,Koda,0,0,0,0,6069,1471,1.1
472,Saint_Bernard,780601303617732608,1474959228,iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity.  would snug passionately ,Hercules,0,0,0,0,13329,3773,1.2
473,golden_retriever,780543529827336192,1474945453,iPhone,Here's a perturbed super floof.  would snug so damn well ,0,0,0,0,0,6944,1977,1.2
474,pug,780496263422808064,1474934184,iPhone,RT @dog_rates: This is Bell. She likes holding hands.  would definitely pet with other hand ,Bell,0,0,0,0,0,4243,1.2
475,pug,780476555013349377,1474929485,iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

. 

 ",0,0,0,0,0,0,134,1.2
476,Great_Dane,780459368902959104,1474925388,iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish.  heteroskedastic af ",Bear,0,0,0,0,5808,1205,1.1
477,vizsla,780192070812196864,1474861659,iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this.  ,0,0,0,0,0,9577,2536,1.1
478,golden_retriever,779834332596887552,1474776368,iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate.  narcissistic af ,Scout,0,0,0,0,20968,8054,1.1
479,toy_poodle,779123168116150273,1474606813,iPhone,This is Reggie. He hugs everyone he meets.  keep spreading the love Reggie ,Reggie,0,0,0,0,12997,4144,1.2
480,Chihuahua,779056095788752897,1474590822,iPhone,Everybody drop what you're doing and look at this dog.  must be super h*ckin rare ,0,0,0,0,0,16272,5132,1.3
481,cocker_spaniel,778990705243029504,1474575231,iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic.  snuggly af ,Jay,0,0,0,0,22027,8284,1.1
482,Staffordshire_bullterrier,778748913645780993,1474517584,iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af.  would pat accordingly ",Mya,0,0,0,0,7596,1525,1.1
483,German_shepherd,778650543019483137,1474494130,iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad""  ",Strider,0,0,0,0,6359,1696,1.0
484,Airedale,778624900596654080,1474488017,iPhone,This is Penny. She's a sailor pup.  would take to the open seas with ,Penny,0,0,0,0,5115,1144,1.1
485,Pembroke,778408200802557953,1474436351,iPhone,RIP Loki. Thank you for the good times. You will be missed by many.  ,0,0,0,0,0,14968,4928,1.4
486,collie,778383385161035776,1474430435,iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts.  would be an honor to pet ,Nala,0,0,0,0,6432,1251,1.3
487,Boston_bull,778286810187399168,1474407410,iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still  would comfort ,Stanley,0,0,0,0,11413,3763,1.1
488,German_shepherd,778039087836069888,1474348348,iPhone,Evolution of a pupper yawn featuring Max.  groundbreaking stuff ,0,0,0,1,0,9314,2998,1.2
489,clumber,778027034220126208,1474345474,iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals.  would smile back ,Sophie,0,0,1,0,7219,1846,1.127
490,Afghan_hound,777885040357281792,1474311620,iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead.  wouldn't let in ,Wesley,0,0,0,0,6983,1859,0.3
491,cocker_spaniel,777684233540206592,1474263744,iPhone,"""Yep... just as I suspected. You're not flossing.""  and  for the pup not flossing ",0,0,0,0,0,12355,3339,1.2
492,golden_retriever,777641927919427584,1474253658,iPhone,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af.  ,Arnie,0,0,0,0,0,4841,1.2
493,chow,777621514455814149,1474248791,iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle.  would snug intensely ,Derek,0,0,0,0,9620,2832,1.2
494,Chihuahua,777189768882946048,1474145855,iPhone,This is Jeffrey. He's being held so he doesn't fly away.  would set free ,Jeffrey,0,0,0,0,15734,4914,1.2
495,Chihuahua,776819012571455488,1474057459,iPhone,RT @dog_rates: Everybody look at this beautiful pupper  ,0,0,0,1,0,0,15568,1.3
496,toy_poodle,776813020089548800,1474056031,iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head.  would post bail ,Solomon,0,0,0,0,5371,1378,1.2
497,Labrador_retriever,776477788987613185,1473976105,iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help.  stay strong pupper ,Huck,0,0,1,0,9755,3186,1.1
498,Samoyed,776218204058357768,1473914215,iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer.  please never take a bath ,0,0,1,0,0,32873,18128,1.3
499,Rottweiler,776201521193218049,1473910238,iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it.  comfy af ,O,0,0,0,0,10541,2857,1.0
500,golden_retriever,775898661951791106,1473838031,iPhone,"RT @dog_rates: Like father (doggo), like son (pupper). Both  ",0,1,0,1,0,0,17276,1.2
501,chow,775842724423557120,1473824694,iPhone,This is Blue. He was having an average day until his owner told him about Bront.  h*ckin hysterical af ,Blue,0,0,0,0,12860,3045,1.2
502,beagle,775364825476165632,1473710754,iPhone,This is Finley. He's an independent doggo still adjusting to life on his own.  ,Finley,1,0,0,0,8185,3393,1.1
503,chow,775085132600442880,1473644070,iPhone,This is Tucker. He would like a hug.  someone hug him ,Tucker,0,0,0,0,17057,5374,1.3
504,toy_poodle,774757898236878852,1473566051,iPhone,This is Finley. She's a Beneboop Cumbersplash.  I'd do unspeakable things for Finley ,Finley,0,0,0,0,9359,1996,1.2
505,Walker_hound,774639387460112384,1473537796,iPhone,This is Sprinkles. He's trapped in light jail.  would post bail for him ,Sprinkles,0,0,0,0,7392,1974,1.0
506,Eskimo_dog,774314403806253056,1473460314,iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD.  ULTIMATE LEGEND STATUS ,0,0,0,0,0,23868,6342,1.4
507,Pomeranian,773922284943896577,1473366826,iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana.  downright puptacular ",Heinrich,0,0,0,0,7009,1955,1.2
508,silky_terrier,773704687002451968,1473314946,iPhone,This is Loki. He knows he's adorable. One ear always pupared.  would snug in depicted fashion forever ,Loki,0,0,0,0,7224,1847,1.2
509,Old_English_sheepdog,773670353721753600,1473306761,iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic).  probably wise ,Shakespeare,0,0,0,0,5866,1469,1.0
510,Norwegian_elkhound,773547596996571136,1473277493,iPhone,This is Chelsea. She forgot how to dog.  get it together pupper ,Chelsea,0,0,1,0,24200,6992,1.1
511,Blenheim_spaniel,773191612633579521,1473192620,iPhone,This is Grey. He's the dogtor in charge of your checkpup today.  I'd never miss an appointment ,Grey,0,0,0,0,10949,4649,1.2
512,basset,772826264096874500,1473105514,iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
 ",Roosevelt,0,0,0,0,8741,2629,1.1
513,dalmatian,772615324260794368,1473055222,iPhone,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin.  ,Gromit,0,0,0,0,0,3827,1.0
514,Newfoundland,772581559778025472,1473047172,iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs...  ,a,0,0,0,0,7109,1927,1.0
515,Pembroke,772193107915964416,1472954558,iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't.  ,Willem,0,0,1,0,6588,1569,1.2
516,golden_retriever,772152991789019136,1472944993,iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both  would bribe with extra pets ,0,0,0,0,0,4131,1275,1.0
517,Labrador_retriever,772117678702071809,1472936574,iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson.  ,Jack,0,0,0,0,4108,830,1.2
518,Chihuahua,772114945936949249,1472935922,iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it. would attempt to comfort ,Finn,0,0,0,0,2972,536,1.0
519,Pembroke,772102971039580160,1472933067,iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs.  hype af ,Penny,0,0,0,0,4395,1047,1.1
520,papillon,771770456517009408,1472853790,iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup.  would introduce to mom ,Davey,0,0,0,0,13180,3849,1.1
521,Labrador_retriever,771500966810099713,1472789538,iPhone,This is Dakota. He's just saying hi. That's all.  someone wave back ,Dakota,0,0,0,0,9054,2960,1.2
522,collie,771380798096281600,1472760888,iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media  woke af ,Fizz,0,0,0,0,11581,5792,1.1
523,Samoyed,771171053431250945,1472710881,iPhone,RT @dog_rates: This is Frankie. He's wearing blush.  really accents the cheek bones ,Frankie,0,0,0,0,0,8547,1.1
524,Labrador_retriever,771102124360998913,1472694447,iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here.  would pet until someone made me stop ,Charlie,0,0,0,0,6811,1625,1.2
525,Bernese_mountain_dog,770787852854652928,1472619519,iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten.  hang in there Winston ,Winston,0,0,0,0,5432,1383,1.0
526,chow,770772759874076672,1472615920,iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know.  would snug intensely ,Sebastian,0,0,0,0,5687,1592,1.1
527,Italian_greyhound,770293558247038976,1472501670,iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog.  ,Jackson,0,0,0,0,6829,1681,1.0
528,golden_retriever,770093767776997377,1472454036,iPhone,RT @dog_rates: This is just downright precious af.  for both pupper and doggo ,just,1,0,1,0,0,3440,1.2
529,Boston_bull,770069151037685760,1472448167,iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast.  we should all be this happy ,Carbon,0,0,0,0,8282,2602,1.0
530,miniature_pinscher,769940425801170949,1472417476,iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now.  total heartthrob ,Klein,0,0,0,0,34477,10912,1.2
531,pug,769695466921623552,1472359074,iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick.  philanthropic af ,Titan,0,0,0,0,7013,1889,1.3
532,golden_retriever,769212283578875904,1472243874,iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually.  I'll save you DonDon ,DonDon,0,0,0,0,5912,1931,1.2
533,Pomeranian,768970937022709760,1472186332,Client,This is Kirby. His bowl weighs more than him.  would assist ,Kirby,0,0,0,0,15799,7404,1.2
534,chow,768855141948723200,1472158725,iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal.  ,Jesse,0,0,0,0,4597,1017,1.1
535,basenji,768609597686943744,1472100182,iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish.  would still pet ,Lou,0,0,0,0,4519,1363,1.0
536,Great_Pyrenees,768596291618299904,1472097010,iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both  ,Oakley,0,0,0,0,5518,1444,1.2
537,Labrador_retriever,768473857036525572,1472067819,iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner.  very pupset ,Chevy,0,0,0,0,14894,3876,1.1
538,vizsla,767754930266464257,1471896414,iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic.  furustrated af ,Philbert,0,0,0,0,17558,6099,1.1
539,chow,767500508068192258,1471835755,iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care.  jubilant af ,Louie,0,0,0,0,8183,2640,1.2
540,toy_poodle,767122157629476866,1471745549,iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af  ,Rupert,0,0,0,0,11082,3211,1.3
541,beagle,766793450729734144,1471667179,iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo.  never give pup ,Rufus,0,0,0,0,5571,1541,1.0
542,Doberman,766693177336135680,1471643272,iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day.  would pat on head approvingly ,Brudge,0,0,0,0,4428,897,1.1
543,keeshond,766423258543644672,1471578918,iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her.  ,Shadoe,0,0,0,0,6588,1794,0.9
544,toy_poodle,766313316352462849,1471552706,iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too.  would hug passionately ,Oscar,0,0,0,0,7410,2125,1.2
545,toy_poodle,766078092750233600,1471496625,iPhone,RT @dog_rates: This is Colby. He's currently regretting all those times he shook your hand for an extra treat.  ,Colby,0,0,0,0,0,2922,1.2
546,redbone,766069199026450432,1471494504,iPhone,This is Juno. She can see your future.  h*ckin mesmerizing af ,Juno,0,0,0,0,4691,989,1.2
547,Welsh_springer_spaniel,766008592277377025,1471480054,iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually.  would forgive ,Angel,0,0,0,0,4091,563,1.1
548,golden_retriever,765719909049503744,1471411227,iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now.  would still pet ,Brat,0,0,0,0,7909,2429,1.2
549,beagle,765669560888528897,1471399223,iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly.  snug with caution ,Tove,0,0,0,0,5674,1380,1.2
550,Pembroke,765395769549590528,1471333946,iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy.  no bias at all ,my,0,0,0,0,28645,3814,1.3
551,golden_retriever,765371061932261376,1471328055,iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable.  ,Louie,0,0,1,0,7746,2430,1.1
552,dalmatian,765222098633691136,1471292540,iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin.  ,Gromit,0,0,0,0,12720,3827,1.0
